X,Y,inci_no,descript,alm_date,alm_time,station,number,street,st_type,st_suffix,addr_2,apt_room,xst_prefix,xstreet,xst_type,xst_suffix,latitude,longitude,inci_type,clr_date,clr_time,alarms,complete,LastUpdateDate,StartDate,EndDate,OBJECTID
-93.304453767224,45.0132279957814,22-0001960,Building fire                                     ,2022/01/12 00:00:00+00,13:14:47,14 ,3200    ,Morgan                   ,AVE ,N ,                                        ,8              ,  ,                         ,    ,  ,45.01322,-93.304446,111 ,2022/01/12 00:00:00+00,13:27:17,1,1,2022/01/13 18:30:41+00,2022/01/12 13:14:47+00,2022/01/12 13:27:17+00,138
-93.2377857418262,44.967229993724,22-0002050,Brush or brush-and-grass mixture fire             ,2022/01/13 00:00:00+00,00:21:15,07 ,606     ,24                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.967222,-93.237778,142 ,2022/01/13 00:00:00+00,00:32:45,1,1,2022/01/13 18:30:41+00,2022/01/13 00:21:15+00,2022/01/13 00:32:45+00,139
-93.3003777570941,44.9483729866221,22-0002056,Building fire                                     ,2022/01/13 00:00:00+00,02:29:25,22 ,1477    ,Lake                     ,ST  ,W ,                                        ,               ,  ,                         ,    ,  ,44.948365,-93.30037,111 ,2022/01/13 00:00:00+00,03:50:26,1,1,2022/01/13 18:30:41+00,2022/01/13 02:29:25+00,2022/01/13 03:50:26+00,140
-93.2778967513509,44.9532509888969,22-0012632,"Outside rubbish, trash or waste fire              ",2022/03/29 00:00:00+00,10:59:14,08 ,2727    ,Nicollet                 ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.953243,-93.277889,151 ,2022/03/29 00:00:00+00,11:49:13,1,1,2022/03/30 18:30:39+00,2022/03/29 10:59:14+00,2022/03/29 11:49:13+00,141
-93.2473277367602,44.9106569848056,22-0012647,Passenger vehicle fire                            ,2022/03/29 00:00:00+00,13:41:02,27 ,        ,51                       ,ST  ,E ,                                        ,               ,S ,Cedar                    ,AVE ,  ,44.910649,-93.24732,131 ,2022/03/29 00:00:00+00,14:49:20,1,1,2022/03/30 18:30:39+00,2022/03/29 13:41:02+00,2022/03/29 14:49:20+00,142
-93.2850917637395,45.0279819992769,22-0012650,"Outside rubbish, trash or waste fire              ",2022/03/29 00:00:00+00,13:58:40,20 ,4022    ,WASHINGTON               ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.027974,-93.285084,151 ,2022/03/29 00:00:00+00,15:08:41,1,1,2022/03/30 18:30:39+00,2022/03/29 13:58:40+00,2022/03/29 15:08:41+00,143
-93.3031497618515,44.9770959906138,22-0012674,"Outside rubbish, trash or waste fire              ",2022/03/29 00:00:00+00,16:57:44,16 ,        ,Cedar Lake               ,RD  ,N ,                                        ,               ,W ,Chestnut                 ,AVE ,  ,44.977088,-93.303142,151 ,2022/03/29 00:00:00+00,17:18:36,1,1,2022/03/30 18:30:39+00,2022/03/29 16:57:44+00,2022/03/29 17:18:36+00,144
-93.2676627498725,44.9637109911334,22-0011969,Dumpster or other outside trash receptacle fire   ,2022/03/24 00:00:00+00,10:41:25,06 ,1920    ,Portland                 ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.963703,-93.267655,154 ,2022/03/24 00:00:00+00,11:03:24,1,1,2022/03/27 18:30:37+00,2022/03/24 10:41:25+00,2022/03/24 11:03:24+00,145
-93.2955987650086,45.0154879967274,22-0012176,"Outside rubbish, trash or waste fire              ",2022/03/26 00:00:00+00,01:24:06,14 ,3330    ,Fremont                  ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.01548,-93.295591,151 ,2022/03/26 00:00:00+00,01:42:56,1,1,2022/03/27 18:30:37+00,2022/03/26 01:24:06+00,2022/03/26 01:42:56+00,146
-93.2701367577148,45.0153309984789,22-0012255,Building fire                                     ,2022/03/26 00:00:00+00,16:05:46,02 ,2619    ,GRAND                    ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,45.015323,-93.270129,111 ,2022/03/26 00:00:00+00,18:43:41,1,1,2022/03/27 18:30:37+00,2022/03/26 16:05:46+00,2022/03/26 18:43:41+00,147
-93.2550447443146,44.9495339899437,22-0012277,"Outside rubbish, trash or waste fire              ",2022/03/26 00:00:00+00,20:04:23,05 ,2931    ,14                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.949526,-93.255037,151 ,2022/03/26 00:00:00+00,20:09:42,1,1,2022/03/27 18:30:37+00,2022/03/26 20:04:23+00,2022/03/26 20:09:42+00,148
-93.2937857603231,44.9853749924714,22-0012321,Passenger vehicle fire                            ,2022/03/27 00:00:00+00,04:13:53,16 ,701     ,Van White Memorial       ,BLVD,  ,                                        ,               ,  ,                         ,    ,  ,44.985367,-93.293778,131 ,2022/03/27 00:00:00+00,04:53:14,1,1,2022/03/27 18:30:37+00,2022/03/27 04:13:53+00,2022/03/27 04:53:14+00,149
-93.2753047514251,44.9591519899373,22-0008450,Building fire                                     ,2022/02/26 00:00:00+00,22:54:34,08 ,2404    ,Stevens                  ,AVE ,S ,                                        ,LOWER          ,  ,                         ,    ,  ,44.959144,-93.275297,111 ,2022/02/26 00:00:00+00,23:11:47,1,1,2022/02/28 18:30:38+00,2022/02/26 22:54:34+00,2022/02/26 23:11:47+00,150
-93.2691397582471,45.0212299994067,22-0008474,Building fire                                     ,2022/02/27 00:00:00+00,02:17:38,02 ,2939    ,CALIFORNIA               ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,45.021222,-93.269132,111 ,2022/02/27 00:00:00+00,04:03:27,1,1,2022/02/28 18:30:38+00,2022/02/27 02:17:38+00,2022/02/27 04:03:27+00,151
-93.2263947394552,44.9736289954488,22-0008548,Fires in structure other than in a building       ,2022/02/27 00:00:00+00,17:26:34,19 ,850     ,Washington               ,AVE ,SE,                                        ,               ,  ,                         ,    ,  ,44.973621,-93.226387,112 ,2022/02/27 00:00:00+00,17:49:35,1,1,2022/02/28 18:30:38+00,2022/02/27 17:26:34+00,2022/02/27 17:49:35+00,152
-93.2961187558743,44.9483409869137,22-0012863,Dumpster or other outside trash receptacle fire   ,2022/03/31 00:00:00+00,07:26:56,22 ,1320    ,Lake                     ,ST  ,W ,                                        ,               ,  ,                         ,    ,  ,44.948333,-93.296111,154 ,2022/03/31 00:00:00+00,07:38:10,1,1,2022/04/01 18:30:37+00,2022/03/31 07:26:56+00,2022/03/31 07:38:10+00,153
-93.275389746008,44.9196649841721,22-0012917,Passenger vehicle fire                            ,2022/03/31 00:00:00+00,16:19:03,27 ,        ,46                       ,ST  ,E ,                                        ,               ,S ,Stevens                  ,AVE ,  ,44.919657,-93.275382,131 ,2022/03/31 00:00:00+00,16:29:45,1,1,2022/04/01 18:30:37+00,2022/03/31 16:19:03+00,2022/03/31 16:29:45+00,154
-93.2270877361427,44.9481649916866,22-0012926,Passenger vehicle fire                            ,2022/03/31 00:00:00+00,17:49:13,21 ,3014    ,31                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.948157,-93.22708,131 ,2022/03/31 00:00:00+00,18:58:56,1,0,2022/04/01 18:30:37+00,2022/03/31 17:49:13+00,2022/03/31 18:58:56+00,155
-93.2228647399079,44.9842159972377,22-0012947,Camper or recreational vehicle (RV) fire          ,2022/03/31 00:00:00+00,21:32:14,19 ,2100    ,ELM                      ,ST  ,SE,                                        ,               ,  ,                         ,    ,  ,44.984208,-93.222857,137 ,2022/03/31 00:00:00+00,23:36:07,1,1,2022/04/01 18:30:37+00,2022/03/31 21:32:14+00,2022/03/31 23:36:07+00,156
-93.2994497609241,44.978026991007,22-0013637,Passenger vehicle fire                            ,2022/04/06 00:00:00+00,06:27:57,16 ,        ,Currie                   ,AVE ,W ,                                        ,               ,N ,Irving                   ,AVE ,  ,44.978019,-93.299442,131 ,2022/04/06 00:00:00+00,06:56:58,1,1,2022/04/07 18:30:42+00,2022/04/06 06:27:57+00,2022/04/06 06:56:58+00,157
-93.259667747079,44.9600089911497,22-0001494,Passenger vehicle fire                            ,2022/01/09 00:00:00+00,19:56:29,05 ,2301    ,10                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.960001,-93.25966,131 ,2022/01/09 00:00:00+00,20:14:32,1,1,2022/01/11 18:30:36+00,2022/01/09 19:56:29+00,2022/01/09 20:14:32+00,158
-93.2166007296924,44.9230559887491,22-0001602,"Cooking fire, confined to container               ",2022/01/10 00:00:00+00,14:45:47,21 ,4416    ,Minnehaha                ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.923048,-93.216593,113 ,2022/01/10 00:00:00+00,14:56:51,1,1,2022/01/11 18:30:36+00,2022/01/10 14:45:47+00,2022/01/10 14:56:51+00,159
-93.2228027305015,44.9160589872967,22-0001604,Passenger vehicle fire                            ,2022/01/10 00:00:00+00,14:56:13,12 ,        ,MINNEHAHA PKWY           ,    ,  ,                                        ,               ,S ,34                       ,AVE ,  ,44.916051,-93.222795,131 ,2022/01/10 00:00:00+00,15:29:56,1,1,2022/01/11 18:30:36+00,2022/01/10 14:56:13+00,2022/01/10 15:29:56+00,160
-93.2391747440632,44.9805639955711,22-0004336,"Cooking fire, confined to container               ",2022/01/29 00:00:00+00,06:43:48,19 ,1212    ,University               ,AVE ,SE,                                        ,               ,  ,                         ,    ,  ,44.980556,-93.239167,113 ,2022/01/29 00:00:00+00,08:00:00,1,1,2022/02/03 18:30:37+00,2022/01/29 06:43:48+00,2022/01/29 08:00:00+00,161
-93.2407047412988,44.957360992082,22-0004905,Passenger vehicle fire                            ,2022/02/02 00:00:00+00,15:49:44,07 ,2500    ,Minnehaha                ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.957353,-93.240697,131 ,2022/02/02 00:00:00+00,16:02:15,1,1,2022/02/03 18:30:37+00,2022/02/02 15:49:44+00,2022/02/02 16:02:15+00,162
-93.2524087415648,44.9350369880119,22-0006212,Building fire                                     ,2022/02/11 00:00:00+00,12:30:36,17 ,3749    ,Bloomington              ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.935029,-93.252401,111 ,2022/02/11 00:00:00+00,16:12:17,2,1,2022/02/14 18:30:36+00,2022/02/11 12:30:36+00,2022/02/11 16:12:17+00,163
-93.2019517226864,44.9025079867628,22-0008187,"Excessive heat, scorch burns with no ignition     ",2022/02/25 00:00:00+00,06:58:00,   ,1       ,Veterans                 ,DR  ,  ,                                        ,               ,  ,                         ,    ,  ,44.9025,-93.201944,251 ,2022/02/25 00:00:00+00,07:20:54,1,1,2022/02/26 18:30:26+00,2022/02/25 06:58:00+00,2022/02/25 07:20:54+00,164
-93.2420307459273,44.9881539964785,22-0008224,Building fire                                     ,2022/02/25 00:00:00+00,12:31:13,11 ,725     ,8                        ,ST  ,SE,                                        ,305            ,  ,                         ,    ,  ,44.988146,-93.242023,111 ,2022/02/25 00:00:00+00,13:48:31,1,1,2022/02/26 18:30:26+00,2022/02/25 12:31:13+00,2022/02/25 13:48:31+00,165
-93.2523947403706,44.9263909867511,22-0006839,Passenger vehicle fire                            ,2022/02/15 00:00:00+00,21:06:27,17 ,4230    ,Bloomington              ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.926383,-93.252387,131 ,2022/02/15 00:00:00+00,22:26:03,1,1,2022/04/08 18:30:40+00,2022/02/15 21:06:27+00,2022/02/15 22:26:03+00,166
-93.2523947403706,44.9263909867511,22-0006839,Passenger vehicle fire                            ,2022/02/15 00:00:00+00,21:06:27,17 ,4230    ,Bloomington              ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.926383,-93.252387,131 ,2022/02/15 00:00:00+00,22:26:03,1,1,2022/04/08 18:30:40+00,2022/02/15 21:06:27+00,2022/02/15 22:26:03+00,167
-93.2348377453315,44.9987129985172,22-0007784,Building fire                                     ,2022/02/22 00:00:00+00,08:37:00,11 ,1800    ,Broadway                 ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,44.998705,-93.23483,111 ,2022/02/22 00:00:00+00,12:29:25,1,1,2022/02/24 09:32:03+00,2022/02/22 08:37:00+00,2022/02/22 12:29:25+00,168
-93.2633077387569,44.8919989809712,22-0007865,"Chimney or flue fire, confined to chimney or flue ",2022/02/22 00:00:00+00,20:14:16,27 ,6125    ,Loren                    ,DR  ,  ,                                        ,               ,  ,                         ,    ,  ,44.891991,-93.2633,114 ,2022/02/22 00:00:00+00,20:38:46,1,1,2022/02/24 09:32:03+00,2022/02/22 20:14:16+00,2022/02/22 20:38:46+00,169
-93.3058217660424,45.0018769940348,22-0007971,Building fire                                     ,2022/02/23 00:00:00+00,16:27:24,14 ,2000    ,Broadway                 ,    ,  ,                                        ,               ,  ,                         ,    ,  ,45.001869,-93.305814,111 ,2022/02/23 00:00:00+00,17:08:15,1,1,2022/02/24 09:32:03+00,2022/02/23 16:27:24+00,2022/02/23 17:08:15+00,170
-93.2587147432431,44.9341519874447,22-0008009,Outside equipment fire                            ,2022/02/23 00:00:00+00,21:33:54,17 ,        ,38                       ,ST  ,E ,                                        ,               ,S ,11                       ,AVE ,  ,44.934144,-93.258707,162 ,2022/02/23 00:00:00+00,21:44:44,1,1,2022/02/24 09:32:03+00,2022/02/23 21:33:54+00,2022/02/23 21:44:44+00,171
-93.2536187427863,44.9413969888559,22-0004427,"Outside rubbish, trash or waste fire              ",2022/01/29 00:00:00+00,22:12:32,05 ,3400    ,15                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.941389,-93.253611,151 ,2022/01/29 00:00:00+00,22:31:29,1,1,2022/02/01 18:30:39+00,2022/01/29 22:12:32+00,2022/01/29 22:31:29+00,172
-93.274638744274,44.9086189826119,22-0004534,"Excessive heat, scorch burns with no ignition     ",2022/01/30 00:00:00+00,20:22:14,27 ,5400-540,Interstate 35w Nb        ,    ,  ,                                        ,               ,  ,                         ,    ,  ,44.908611,-93.274631,251 ,2022/01/30 00:00:00+00,20:34:29,1,1,2022/02/01 18:30:39+00,2022/01/30 20:22:14+00,2022/01/30 20:34:29+00,173
-93.2228687296546,44.9097589863718,22-0004559,Building fire                                     ,2022/01/31 00:00:00+00,04:59:00,12 ,5136    ,34                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.909751,-93.222861,111 ,2022/01/31 00:00:00+00,05:26:17,1,1,2022/02/01 18:30:39+00,2022/01/31 04:59:00+00,2022/01/31 05:26:17+00,174
-93.2581877478669,44.9687819925316,22-0004612,Building fire                                     ,2022/01/31 00:00:00+00,11:48:14,01 ,1409    ,11                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.968774,-93.25818,111 ,2022/01/31 00:00:00+00,13:36:12,1,1,2022/02/01 18:30:39+00,2022/01/31 11:48:14+00,2022/01/31 13:36:12+00,175
-93.2779397503754,44.9460879878495,22-0004668,Building fire                                     ,2022/01/31 00:00:00+00,18:51:15,08 ,3131    ,Nicollet                 ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.94608,-93.277932,111 ,2022/01/31 00:00:00+00,21:44:30,1,1,2022/02/01 18:30:39+00,2022/01/31 18:51:15+00,2022/01/31 21:44:30+00,176
-93.2749047495686,44.9465199881235,22-0007305,Passenger vehicle fire                            ,2022/02/18 00:00:00+00,20:57:13,08 ,300-301 ,Interstate 35w Sb        ,    ,  ,                                        ,               ,  ,                         ,    ,  ,44.946512,-93.274897,131 ,2022/02/18 00:00:00+00,21:32:23,1,1,2022/02/25 07:57:06+00,2022/02/18 20:57:13+00,2022/02/18 21:32:23+00,177
-93.2561657461827,44.9607599915028,22-0007845,Passenger vehicle fire                            ,2022/02/22 00:00:00+00,16:58:14,05 ,2220    ,13                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.960752,-93.256158,131 ,2022/02/22 00:00:00+00,17:54:59,1,1,2022/02/25 07:57:06+00,2022/02/22 16:58:14+00,2022/02/22 17:54:59+00,178
-93.2876457590788,44.9890539934346,22-0007979,Fires in structure other than in a building       ,2022/02/23 00:00:00+00,17:16:20,04 ,591     ,11                       ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.989046,-93.287638,112 ,2022/02/23 00:00:00+00,17:37:31,1,1,2022/02/25 07:57:06+00,2022/02/23 17:16:20+00,2022/02/23 17:37:31+00,179
-93.2279997343606,44.9333289894579,22-0008066,"Outside rubbish, trash or waste fire              ",2022/02/24 00:00:00+00,10:01:37,21 ,3845    ,Hiawatha                 ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.933321,-93.227992,151 ,2022/02/24 00:00:00+00,10:15:38,1,1,2022/02/25 07:57:06+00,2022/02/24 10:01:37+00,2022/02/24 10:15:38+00,180
-93.307098760746,44.9609359879851,22-0010762,Building fire                                     ,2022/03/15 00:00:00+00,05:40:25,22 ,2200    ,OLIVER                   ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.960928,-93.307091,111 ,2022/03/15 00:00:00+00,09:25:17,1,1,2022/04/08 18:30:40+00,2022/03/15 05:40:25+00,2022/03/15 09:25:17+00,181
-93.307098760746,44.9609359879851,22-0010762,Building fire                                     ,2022/03/15 00:00:00+00,05:40:25,22 ,2200    ,OLIVER                   ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.960928,-93.307091,111 ,2022/03/15 00:00:00+00,09:25:17,1,1,2022/04/08 18:30:40+00,2022/03/15 05:40:25+00,2022/03/15 09:25:17+00,182
-93.2274787350002,44.9390569903302,22-0013038,Building fire                                     ,2022/04/01 00:00:00+00,16:14:37,21 ,3520    ,MINNEHAHA                ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.939049,-93.227471,111 ,2022/04/01 00:00:00+00,18:13:49,1,1,2022/04/08 18:30:40+00,2022/04/01 16:14:37+00,2022/04/01 18:13:49+00,183
-93.2779137510111,44.9507519885313,22-0013127,Dumpster or other outside trash receptacle fire   ,2022/04/02 00:00:00+00,10:24:42,08 ,        ,29                       ,ST  ,W ,                                        ,               ,  ,NICOLLET                 ,AVE ,  ,44.950744,-93.277906,154 ,2022/04/02 00:00:00+00,10:35:22,1,1,2022/04/03 18:30:39+00,2022/04/02 10:24:42+00,2022/04/02 10:35:22+00,184
-93.2393437416545,44.9627589929637,22-0013173,Building fire                                     ,2022/04/02 00:00:00+00,18:08:25,07 ,2300    ,Franklin                 ,AVE ,E ,                                        ,               ,  ,                         ,    ,  ,44.962751,-93.239336,111 ,2022/04/02 00:00:00+00,20:28:16,1,1,2022/04/03 18:30:39+00,2022/04/02 18:08:25+00,2022/04/02 20:28:16+00,185
-93.2321427416665,44.9777539956505,22-0013214,"Outside rubbish, trash or waste fire              ",2022/04/02 00:00:00+00,23:20:59,19 ,1721    ,UNIVERSITY               ,AVE ,SE,                                        ,               ,  ,                         ,    ,  ,44.977746,-93.232135,151 ,2022/04/02 00:00:00+00,23:32:47,1,1,2022/04/03 18:30:39+00,2022/04/02 23:20:59+00,2022/04/02 23:32:47+00,186
-93.2706697528147,44.9788019931232,22-0007517,"Outside rubbish, trash or waste fire              ",2022/02/20 00:00:00+00,09:19:21,01 ,500     ,NICOLLET                 ,MALL,  ,                                        ,               ,  ,                         ,    ,  ,44.978794,-93.270662,151 ,2022/02/20 00:00:00+00,09:30:25,1,1,2022/02/22 18:30:36+00,2022/02/20 09:19:21+00,2022/02/20 09:30:25+00,187
-93.2727857535471,44.9797299931112,22-0007520,"Outside rubbish, trash or waste fire              ",2022/02/20 00:00:00+00,09:36:47,01 ,23      ,5                        ,ST  ,N ,                                        ,               ,  ,                         ,    ,  ,44.979722,-93.272778,151 ,2022/02/20 00:00:00+00,09:43:07,1,1,2022/02/22 18:30:36+00,2022/02/20 09:36:47+00,2022/02/20 09:43:07+00,188
-93.2833037547856,44.966954990518,22-0007708,"Cooking fire, confined to container               ",2022/02/21 00:00:00+00,18:53:25,06 ,316     ,Oak Grove                ,ST  ,  ,                                        ,               ,  ,                         ,    ,  ,44.966947,-93.283296,113 ,2022/02/21 00:00:00+00,19:09:38,1,1,2022/02/22 18:30:36+00,2022/02/21 18:53:25+00,2022/02/21 19:09:38+00,189
-93.2727647515205,44.9650979909807,22-0003868,"Cooking fire, confined to container               ",2022/01/26 00:00:00+00,00:49:53,06 ,1810    ,3                        ,AVE ,S ,                                        ,107            ,  ,                         ,    ,  ,44.96509,-93.272757,113 ,2022/01/26 00:00:00+00,01:12:12,1,1,2022/01/30 18:30:46+00,2022/01/26 00:49:53+00,2022/01/26 01:12:12+00,190
-93.2907857564547,44.9635749895049,22-0004344,"Excessive heat, scorch burns with no ignition     ",2022/01/29 00:00:00+00,08:38:22,06 ,1930    ,Hennepin                 ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.963567,-93.290778,251 ,2022/01/29 00:00:00+00,08:56:07,1,1,2022/01/30 18:30:46+00,2022/01/29 08:38:22+00,2022/01/29 08:56:07+00,191
-93.2821327620487,45.0218809985959,22-0004389,"Special outside fire, Other                       ",2022/01/29 00:00:00+00,16:01:43,14 ,3636    ,WASHINGTON               ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.021873,-93.282125,160 ,2022/01/29 00:00:00+00,16:20:41,1,1,2022/01/31 18:30:37+00,2022/01/29 16:01:43+00,2022/01/29 16:20:41+00,192
-93.2690307481453,44.9483579888,22-0007367,"Outside rubbish, trash or waste fire              ",2022/02/19 00:00:00+00,11:16:23,08 ,        ,5                        ,AVE ,S ,                                        ,               ,E ,Lake                     ,ST  ,  ,44.94835,-93.269023,151 ,2022/02/19 00:00:00+00,11:23:31,1,1,2022/02/20 18:30:40+00,2022/02/19 11:16:23+00,2022/02/19 11:23:31+00,193
-93.2148657357767,44.9708399958435,22-0007393,"Cooking fire, confined to container               ",2022/02/19 00:00:00+00,13:52:54,19 ,2929    ,University               ,AVE ,SE,                                        ,609            ,  ,                         ,    ,  ,44.970832,-93.214858,113 ,2022/02/19 00:00:00+00,14:22:45,1,1,2022/02/20 18:30:40+00,2022/02/19 13:52:54+00,2022/02/19 14:22:45+00,194
-93.2415657455907,44.9866789962959,22-0007442,"Outside rubbish, trash or waste fire              ",2022/02/19 00:00:00+00,20:54:49,11 ,818     ,7                        ,ST  ,SE,                                        ,               ,  ,                         ,    ,  ,44.986671,-93.241558,151 ,2022/02/19 00:00:00+00,21:05:18,1,1,2022/02/20 18:30:40+00,2022/02/19 20:54:49+00,2022/02/19 21:05:18+00,195
-93.2200617371665,44.9701529953822,22-0007448,"Trash or rubbish fire, contained                  ",2022/02/19 00:00:00+00,21:30:18,19 ,143     ,27                       ,AVE ,SE,                                        ,               ,  ,                         ,    ,  ,44.970145,-93.220054,118 ,2022/02/19 00:00:00+00,22:21:14,1,1,2022/02/20 18:30:40+00,2022/02/19 21:30:18+00,2022/02/19 22:21:14+00,196
-93.219686730612,44.9233349885757,22-0003758,Building fire                                     ,2022/01/25 00:00:00+00,06:09:09,21 ,3607    ,44                       ,ST  ,E ,                                        ,               ,  ,                         ,    ,  ,44.923327,-93.219679,111 ,2022/01/25 00:00:00+00,08:54:47,1,1,2022/01/28 18:30:38+00,2022/01/25 06:09:09+00,2022/01/25 08:54:47+00,197
-93.2653617495421,44.9660779916385,22-0004017,Passenger vehicle fire                            ,2022/01/26 00:00:00+00,21:40:13,06 ,900-901 ,INTERSTATE 94 WB         ,    ,  ,                                        ,               ,  ,                         ,    ,  ,44.96607,-93.265354,131 ,2022/01/26 00:00:00+00,22:28:44,1,1,2022/01/28 18:30:38+00,2022/01/26 21:40:13+00,2022/01/26 22:28:44+00,198
-93.2796517520695,44.9548289890048,22-0004099,"Cooking fire, confined to container               ",2022/01/27 00:00:00+00,13:22:30,08 ,2640    ,Blaisdell                ,AVE ,  ,                                        ,2              ,  ,                         ,    ,  ,44.954821,-93.279644,113 ,2022/01/27 00:00:00+00,13:45:28,1,1,2022/01/28 18:30:38+00,2022/01/27 13:22:30+00,2022/01/27 13:45:28+00,199
-93.2364527393933,44.952345991646,22-0004144,Dumpster or other outside trash receptacle fire   ,2022/01/27 00:00:00+00,18:39:09,07 ,2740    ,Minnehaha                ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.952338,-93.236445,154 ,2022/01/27 00:00:00+00,19:42:00,1,1,2022/01/28 18:30:38+00,2022/01/27 18:39:09+00,2022/01/27 19:42:00+00,200
-93.2790007550734,44.9779329924168,22-0002789,Building fire                                     ,2022/01/18 00:00:00+00,07:58:26,16 ,1011    ,CURRIE                   ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.977925,-93.278993,111 ,2022/01/18 00:00:00+00,11:44:51,1,1,2022/01/26 18:30:41+00,2022/01/18 07:58:26+00,2022/01/18 11:44:51+00,201
-93.2925877614959,44.9963269941491,22-0003323,Passenger vehicle fire                            ,2022/01/22 00:00:00+00,04:59:20,04 ,1701    ,Dupont                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.996319,-93.29258,131 ,2022/01/22 00:00:00+00,06:47:30,1,1,2022/01/26 18:30:41+00,2022/01/22 04:59:20+00,2022/01/22 06:47:30+00,202
-93.2194517300492,44.9197299880655,22-0007026,"Special outside fire, Other                       ",2022/02/17 00:00:00+00,01:39:13,21 ,3660    ,46                       ,ST  ,E ,                                        ,               ,  ,                         ,    ,  ,44.919722,-93.219444,160 ,2022/02/17 00:00:00+00,01:47:46,1,1,2022/02/18 18:30:39+00,2022/02/17 01:39:13+00,2022/02/17 01:47:46+00,203
-93.2473617505925,45.0108809994174,22-0007032,Dumpster or other outside trash receptacle fire   ,2022/02/17 00:00:00+00,03:19:19,15 ,        ,23                       ,AVE ,NE,                                        ,               ,NE,Central                  ,AVE ,  ,45.010873,-93.247354,154 ,2022/02/17 00:00:00+00,03:43:04,1,1,2022/02/18 18:30:39+00,2022/02/17 03:19:19+00,2022/02/17 03:43:04+00,204
-93.281476753677,44.9627029900255,22-0007067,"Cooking fire, confined to container               ",2022/02/17 00:00:00+00,11:13:26,06 ,214     ,Franklin                 ,AVE ,W ,                                        ,               ,  ,                         ,    ,  ,44.962695,-93.281469,113 ,2022/02/17 00:00:00+00,11:24:34,1,1,2022/02/18 18:30:39+00,2022/02/17 11:13:26+00,2022/02/17 11:24:34+00,205
-93.2892867629127,45.0133699968592,22-0002982,Fires in structure other than in a building       ,2022/01/19 00:00:00+00,19:07:38,14 ,3214    ,Aldrich                  ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.013362,-93.289279,112 ,2022/01/19 00:00:00+00,19:53:12,1,1,2022/03/16 18:30:42+00,2022/01/19 19:07:38+00,2022/01/19 19:53:12+00,206
-93.3031987679358,45.0209499969919,22-0003519,Building fire                                     ,2022/01/23 00:00:00+00,13:16:13,14 ,3629    ,LOGAN                    ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.020942,-93.303191,111 ,2022/01/23 00:00:00+00,15:21:13,1,1,2022/01/24 18:30:42+00,2022/01/23 13:16:13+00,2022/01/23 15:21:13+00,207
-93.27011275729,45.0123119980412,22-0003536,Passenger vehicle fire                            ,2022/01/23 00:00:00+00,15:26:13,02 ,2416    ,GRAND                    ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,45.012304,-93.270105,131 ,2022/01/23 00:00:00+00,16:02:41,1,1,2022/01/24 18:30:42+00,2022/01/23 15:26:13+00,2022/01/23 16:02:41+00,208
-93.3116257608277,44.9521709863929,22-0000497,Brush or brush-and-grass mixture fire             ,2022/01/03 00:00:00+00,19:31:58,22 ,        ,28                       ,ST  ,W ,                                        ,               ,W ,Lake Of The Isles Pkwy   ,    ,  ,44.952163,-93.311618,142 ,2022/01/03 00:00:00+00,19:46:33,1,1,2022/01/05 18:30:38+00,2022/01/03 19:31:58+00,2022/01/03 19:46:33+00,209
